"Cust_ID";"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12"
"ID5952878";"05/12/2005";"PACK_Z";"Male";39.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";42.87;7.65;0.0;0.0;18.0;2.0;26.8;20.23;0.0;22.0;52.82;0.0;24.93;7.78;0.35;1.0;12.0;5.0;35.1;0.0;0.0;20.0;35.1;0.0;51.42;9.85;16.63;5.0;16.0;3.0;76.55;0.0;10.5;27.0;87.05;0.0;24.18;5.83;0.95;1.0;16.0;6.0;42.77;0.0;0.8;31.0;43.85;0.0
"ID5952972";"04/30/2005";"PACK_Z";"Female";34.0;"Married";"Owner";"Highschool";"Executive";"15_30k";48.18;3.03;9.88;10.0;32.0;8.0;27.1;0.0;15.82;39.0;67.43;20.0;17.37;5.2;1.35;7.0;23.0;9.0;9.53;2.93;19.12;41.0;31.58;11.0;20.25;12.33;5.83;13.0;9.0;11.0;24.3;0.0;16.75;21.0;41.05;14.0;6.72;0.0;2.85;4.0;9.0;0.0;6.25;1.12;4.22;16.0;11.58;0.0
"ID5953751";"11/19/2005";"PACK_A";"Female";42.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";2.8;3.53;0.0;9.0;19.0;9.0;0.0;1.5;4.83;8.0;6.33;29.0;3.15;0.0;3.58;4.0;19.0;3.0;0.0;0.0;6.73;5.0;6.73;21.0;0.57;0.0;0.28;5.0;13.0;7.0;0.85;0.0;0.0;3.0;0.85;22.0;0.0;0.0;2.9;1.0;7.0;1.0;0.0;0.0;2.9;1.0;2.9;8.0
"ID5954278";"12/18/2005";"PACK_Z";"Male";29.0;"Single";"Owner";"Highschool";"Leader";"30_60k";18.33;7.12;9.3;6.0;15.0;4.0;8.75;0.65;1.78;24.0;35.65;3.0;1.37;0.0;0.25;3.0;14.0;3.0;0.63;0.0;2.18;12.0;2.82;13.0;1.7;0.35;0.0;0.0;13.0;4.0;0.17;0.8;0.57;10.0;1.97;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6023698";"04/10/2005";"PACK_B";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.08;0.0;0.0;0.0;1.0;0.0;0.08;0.0;0.0;1.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6050037";"10/28/2004";"PACK_B";"Female";30.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";59.7;30.33;25.6;47.0;36.0;17.0;5.88;1.87;107.88;64.0;115.63;36.0;56.98;45.23;10.37;28.0;40.0;30.0;1.53;0.15;110.38;58.0;112.58;40.0;47.27;36.6;7.8;19.0;39.0;33.0;3.47;5.18;83.02;60.0;91.67;29.0;53.1;42.52;2.1;45.0;31.0;40.0;1.55;4.02;92.65;64.0;98.22;53.0
"ID6050412";"10/21/2004";"PACK_B";"Male";25.0;"In_Relationship";"Owner";"Highschool";"Labourer";"15_30k";1.27;0.35;3.33;2.0;3.0;3.0;4.93;0.0;0.02;8.0;4.95;0.0;14.12;31.73;22.35;31.0;25.0;34.0;35.65;0.03;32.52;79.0;68.2;11.0;1.12;0.0;0.05;2.0;1.0;0.0;1.17;0.0;0.0;3.0;1.17;0.0;0.25;2.0;0.8;1.0;1.0;1.0;1.05;2.0;0.0;3.0;3.05;0.0
"ID6051557";"12/19/2004";"PACK_B";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.0;0.43;0.0;0.0;0.0;6.0;0.43;0.0;0.0;6.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6051639";"01/22/2005";"PACK_B";"Female";24.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";0.1;0.05;0.0;0.0;2.0;1.0;0.15;0.0;0.0;3.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6051907";"12/23/2004";"PACK_B";"Female";23.0;"Single";"Other";"Highschool";"Labourer";"15_30k";16.92;20.65;22.65;43.0;62.0;33.0;6.55;0.13;52.18;121.0;60.22;17.0;54.48;45.12;29.45;30.0;65.0;53.0;22.38;3.7;102.97;135.0;129.05;13.0;32.03;49.38;81.45;46.0;72.0;45.0;10.87;1.92;140.7;134.0;153.48;25.0;64.92;42.77;56.93;56.0;119.0;28.0;18.22;5.82;122.02;169.0;146.3;30.0
"ID6052625";"02/13/2005";"PACK_B";"Male";39.0;"Married";"Owner";"Highschool";"Public_Employee";"Over_60k";26.42;8.15;12.05;20.0;45.0;12.0;10.95;1.48;34.18;74.0;46.62;3.0;8.02;2.88;25.9;21.0;32.0;9.0;10.27;7.13;19.4;61.0;36.8;1.0;24.73;4.73;16.55;25.0;64.0;10.0;14.57;1.4;29.68;93.0;45.65;4.0;16.42;3.2;4.07;11.0;38.0;9.0;9.28;0.57;15.0;57.0;24.85;0.0
"ID6052941";"05/29/2005";"PACK_Z";"Male";55.0;"Married";"Owner";"Primary_School";"Labourer";"Below_15k";0.13;3.53;20.6;15.0;1.0;7.0;4.62;6.25;11.58;21.0;24.27;2.0;5.15;9.22;7.97;4.0;2.0;6.0;3.32;17.05;1.97;12.0;22.33;0.0;12.45;5.2;11.62;5.0;4.0;4.0;3.18;2.43;23.65;13.0;29.27;0.0;11.58;8.4;13.33;6.0;6.0;7.0;0.58;12.73;21.08;21.0;34.52;0.0
"ID6054658";"08/11/2005";"PACK_E";"Male";51.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";0.0;127.83;321.63;25.0;1.0;7.0;446.7;0.0;2.77;30.0;449.47;3.0;2.55;101.35;181.98;14.0;10.0;11.0;285.03;0.0;0.85;30.0;285.88;5.0;1.62;31.73;103.55;8.0;4.0;10.0;118.05;0.0;0.0;15.0;118.12;4.0;0.47;0.37;0.0;0.0;2.0;1.0;0.8;0.0;0.03;3.0;0.83;0.0
"ID6055452";"12/06/2005";"PACK_Z";"Female";43.0;"Married";"Owner";"University";"Public_Employee";"15_30k";0.02;0.0;0.13;3.0;9.0;0.0;0.13;0.0;0.02;2.0;0.15;10.0;3.05;0.22;0.38;2.0;5.0;2.0;1.85;0.0;0.0;9.0;3.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07;0.0;0.0;1.2;0.0;0.0;0.0;1.0;1.2;0.0;0.0;1.0;1.2;0.0
"ID6055834";"08/18/2005";"PACK_X";"Female";18.0;"Married";"Owner";"University";"Leader";"30_60k";1.28;0.28;0.0;8.0;29.0;18.0;1.07;0.0;0.5;10.0;1.57;45.0;1.6;1.52;1.42;14.0;30.0;23.0;2.13;0.0;2.4;12.0;4.53;55.0;2.03;0.0;0.0;14.0;16.0;18.0;0.58;0.0;1.45;7.0;2.03;40.0;2.27;0.0;0.03;26.0;31.0;15.0;1.45;0.0;0.85;11.0;2.3;54.0
"ID6056465";"12/06/2005";"PACK_X";"Female";39.0;"Married";"Owner";"University";"Public_Employee";"30_60k";4.9;0.87;0.92;4.0;26.0;3.0;2.55;2.65;1.48;26.0;6.68;7.0;4.9;1.47;0.57;5.0;18.0;10.0;2.38;1.47;3.08;24.0;6.85;8.0;5.28;2.18;0.87;3.0;19.0;8.0;4.47;1.03;2.83;26.0;8.33;4.0;11.0;0.0;1.65;8.0;37.0;6.0;4.93;1.7;6.02;33.0;12.42;15.0
"ID6120185";"09/25/2004";"PACK_B";"Male";40.0;"Married";"Owner";"University";"Labourer";"15_30k";3.18;1.8;6.23;10.0;5.0;4.0;6.58;0.0;4.63;18.0;11.22;1.0;3.9;1.7;1.42;13.0;6.0;8.0;5.85;0.0;1.17;15.0;7.02;12.0;2.28;2.63;0.0;0.0;6.0;2.0;3.92;0.0;1.0;7.0;4.92;1.0;13.68;0.6;1.12;9.0;17.0;7.0;10.0;5.58;0.02;22.0;15.6;9.0
"ID6120199";"09/28/2004";"PACK_B";"Male";35.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";17.85;4.85;5.57;5.0;7.0;4.0;11.35;0.0;16.92;16.0;28.27;0.0;1.03;4.78;0.87;1.0;2.0;4.0;0.82;0.45;5.42;7.0;6.68;0.0;7.13;21.12;4.1;3.0;7.0;11.0;5.48;0.0;25.43;20.0;30.92;0.0;22.92;8.42;2.0;2.0;24.0;5.0;0.57;0.45;30.52;22.0;31.53;8.0
"ID6126083";"03/28/2005";"PACK_B";"Male";28.0;"Divorced";"Owner";"Highschool";"Public_Employee";"Over_60k";6.02;0.72;1.93;6.0;10.0;4.0;7.02;0.57;1.08;15.0;8.67;5.0;40.45;7.37;0.0;1.0;25.0;9.0;16.53;0.0;31.28;17.0;47.82;18.0;9.93;0.83;0.83;2.0;17.0;6.0;4.92;0.0;6.67;13.0;11.58;11.0;4.45;11.13;0.0;3.0;8.0;9.0;13.28;0.0;2.22;9.0;15.5;8.0
"ID6127018";"08/25/2005";"PACK_B";"Male";41.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";0.7;0.05;0.0;0.0;3.0;1.0;0.0;0.75;0.0;4.0;0.75;0.0;3.07;0.0;4.9;7.0;7.0;0.0;0.65;2.7;4.62;11.0;7.97;3.0;3.88;0.98;47.28;16.0;11.0;1.0;48.27;2.08;1.8;28.0;52.15;0.0;2.85;4.42;0.0;0.0;6.0;7.0;4.22;0.18;2.65;13.0;7.05;0.0
"ID6150620";"10/14/2004";"PACK_B";"Male";44.0;"Married";"Other";"Highschool";"Labourer";"30_60k";31.42;16.38;10.43;34.0;70.0;32.0;29.0;1.28;27.72;77.0;58.23;59.0;65.97;39.2;23.58;19.0;66.0;78.0;79.17;4.5;45.08;106.0;128.75;57.0;97.13;51.02;71.6;69.0;123.0;64.0;82.1;0.63;133.82;208.0;216.25;25.0;86.28;24.78;19.67;40.0;113.0;58.0;38.35;0.27;69.62;130.0;118.32;51.0
"ID6150889";"11/18/2004";"PACK_B";"Female";28.0;"Married";"Family_Member";"Highschool";"Labourer";"30_60k";0.07;0.17;0.0;0.0;1.0;2.0;0.23;0.0;0.0;3.0;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6151081";"01/17/2005";"PACK_B";"Male";29.0;"Married";"Owner";"Highschool";"Executive";"30_60k";11.23;0.0;1.65;3.0;13.0;0.0;9.3;0.0;3.58;16.0;12.88;0.0;17.58;7.77;23.5;16.0;32.0;17.0;14.02;2.28;29.05;62.0;48.85;3.0;32.8;13.92;23.73;45.0;66.0;27.0;17.98;1.57;44.55;113.0;65.87;15.0;19.4;2.87;12.28;23.0;26.0;15.0;11.95;6.42;16.18;40.0;34.55;22.0
"ID6151220";"11/27/2004";"PACK_B";"Male";25.0;"Single";"Family_Member";"Highschool";"Labourer";"15_30k";8.5;6.03;10.02;40.0;67.0;27.0;20.15;1.62;2.78;24.0;24.55;110.0;2.92;0.22;2.73;12.0;20.0;12.0;4.12;0.0;1.75;10.0;5.87;34.0;2.05;0.0;0.67;16.0;32.0;13.0;1.6;0.0;1.12;7.0;2.72;54.0;1.93;0.45;0.23;19.0;29.0;14.0;1.22;0.0;0.95;9.0;2.17;50.0
"ID6152093";"07/22/2005";"PACK_X";"Female";24.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";155.65;115.63;101.27;65.0;119.0;48.0;70.9;16.87;95.3;181.0;372.55;51.0;360.6;117.35;82.88;35.0;172.0;53.0;195.42;67.37;287.15;257.0;560.83;3.0;273.02;249.83;234.72;134.0;135.0;115.0;76.82;10.85;186.13;273.0;757.57;111.0;347.82;212.65;182.08;81.0;160.0;81.0;24.57;57.13;185.57;235.0;738.42;86.0
"ID6152834";"02/28/2005";"PACK_B";"Female";28.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";0.0;0.12;0.0;0.0;0.0;2.0;0.12;0.0;0.0;2.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6153111";"10/01/2005";"PACK_B";"Male";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";0.18;0.0;0.0;0.0;3.0;0.0;0.18;0.0;0.0;3.0;0.18;0.0;0.0;0.0;3.98;2.0;0.0;0.0;3.98;0.0;0.0;2.0;3.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6153568";"06/18/2005";"PACK_B";"Male";27.0;"Single";"Owner";"University";"Public_Employee";"30_60k";19.0;6.53;1.87;7.0;23.0;18.0;11.55;0.43;15.42;40.0;27.4;8.0;19.45;35.35;50.42;16.0;52.0;43.0;38.18;0.25;66.78;85.0;105.22;26.0;18.03;20.78;43.42;44.0;33.0;31.0;61.58;0.95;16.33;53.0;31.35;27.0;14.98;15.18;15.37;25.0;72.0;38.0;8.35;3.93;33.82;61.0;45.82;58.0
"ID6153611";"07/02/2005";"PACK_B";"Male";27.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";99.8;20.57;26.52;20.0;60.0;21.0;46.48;1.45;98.95;95.0;146.88;6.0;59.05;7.43;31.42;16.0;49.0;10.0;37.67;0.72;59.52;73.0;97.9;2.0;11.8;3.17;6.63;3.0;5.0;2.0;5.25;0.0;16.35;8.0;21.6;2.0;18.85;4.67;22.0;6.0;19.0;5.0;7.68;0.0;37.83;29.0;45.52;1.0
"ID6155087";"11/19/2005";"PACK_E";"Male";29.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";11.07;3.12;8.07;14.0;21.0;8.0;8.0;0.0;14.25;35.0;22.25;8.0;3.63;1.03;9.43;10.0;6.0;2.0;7.92;0.0;6.18;17.0;14.1;1.0;2.63;1.1;0.02;1.0;5.0;3.0;0.02;0.0;3.73;8.0;3.73;0.0;0.5;0.0;6.08;5.0;2.0;0.0;5.62;0.0;0.97;6.0;6.58;1.0
"ID6156826";"10/21/2005";"PACK_X";"Female";53.0;"Married";"Owner";"University";"Labourer";"Below_15k";33.88;44.23;53.3;41.0;56.0;41.0;49.73;5.53;76.15;125.0;131.42;13.0;36.72;45.5;69.3;36.0;31.0;79.0;35.98;0.88;114.65;126.0;151.52;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6220539";"10/19/2004";"PACK_B";"Female";46.0;"Widow";"Owner";"Highschool";"Labourer";"30_60k";1.2;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.2;2.0;1.2;0.0;6.75;6.12;8.05;6.0;11.0;5.0;7.93;0.0;12.98;20.0;20.92;2.0;11.93;5.38;8.08;4.0;10.0;9.0;8.18;0.0;16.83;21.0;25.02;1.0;5.3;3.07;8.5;7.0;7.0;5.0;2.47;0.0;12.52;16.0;14.98;1.0
"ID6220789";"10/16/2004";"PACK_B";"Male";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";2.77;10.18;20.62;12.0;6.0;16.0;4.8;0.0;28.77;32.0;33.57;2.0;7.17;9.72;31.97;14.0;8.0;12.0;3.88;0.0;44.97;33.0;48.85;1.0;1.88;26.58;25.85;8.0;2.0;13.0;2.7;0.0;50.12;22.0;52.82;0.0;3.13;5.88;22.18;8.0;10.0;4.0;5.82;0.68;25.82;18.0;32.32;5.0
"ID6250910";"10/21/2004";"PACK_B";"Male";26.0;"Single";"Owner";"Highschool";"Leader";"Below_15k";12.08;37.97;13.87;22.0;15.0;32.0;26.98;0.0;36.93;57.0;57.2;7.0;6.15;42.63;18.67;31.0;14.0;61.0;40.3;0.0;27.15;70.0;63.98;15.0;6.67;26.7;10.32;10.0;10.0;31.0;25.9;0.33;17.28;33.0;41.15;6.0;17.52;26.13;37.4;15.0;13.0;20.0;57.87;0.0;22.98;47.0;80.95;0.0
"ID6251110";"11/14/2004";"PACK_X";"Female";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";43.47;13.95;38.07;27.0;40.0;16.0;27.65;18.25;46.83;67.0;93.97;14.0;49.67;74.9;43.55;28.0;58.0;59.0;102.78;12.45;51.95;116.0;164.22;19.0;85.22;51.08;38.1;32.0;81.0;26.0;81.53;28.38;63.55;96.0;148.02;41.0;25.58;4.22;24.85;18.0;67.0;8.0;17.85;25.77;18.43;56.0;63.97;50.0
"ID6251396";"01/21/2005";"PACK_B";"Male";29.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.07;0.0;0.0;0.0;1.0;0.0;0.07;0.0;0.0;1.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;1.0;0.03;0.0;0.0;1.0;0.03;0.0;36.7;13.27;3.18;6.0;31.0;13.0;29.6;0.0;23.55;44.0;53.15;6.0
"ID6252714";"02/21/2005";"PACK_B";"Male";31.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";55.23;17.12;16.33;20.0;53.0;34.0;23.5;10.15;35.4;107.0;88.68;0.0;172.67;34.1;83.38;49.0;137.0;35.0;160.22;12.98;96.9;199.0;288.83;9.0;278.7;77.83;52.55;35.0;229.0;47.0;195.33;35.03;157.45;268.0;403.0;5.0;302.17;109.33;66.17;47.0;197.0;82.0;298.52;30.73;121.68;267.0;464.13;28.0
"ID6253582";"06/22/2005";"PACK_Z";"Male";20.0;"Married";"Owner";"Highschool";"Labourer";"Over_60k";0.0;0.03;0.0;0.0;0.0;1.0;0.03;0.0;0.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6254430";"08/12/2005";"PACK_Z";"Female";24.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";2.02;1.57;0.0;0.0;10.0;3.0;4.23;0.0;0.25;15.0;4.48;0.0;2.05;2.3;0.0;1.0;8.0;6.0;3.7;0.0;1.17;10.0;4.87;7.0;0.57;0.98;0.15;7.0;6.0;8.0;1.32;0.0;0.67;14.0;1.98;8.0;0.7;1.18;0.05;1.0;8.0;7.0;1.43;0.0;0.55;11.0;1.98;6.0
"ID6255196";"09/18/2005";"PACK_X";"Female";20.0;"Single";"Owner";"University";"Public_Employee";"30_60k";29.03;9.08;14.73;28.0;87.0;25.0;9.03;6.55;37.27;40.0;52.85;100.0;6.48;0.0;5.5;46.0;93.0;11.0;2.17;2.45;7.37;17.0;11.98;133.0;1.58;15.07;0.0;2.0;14.0;12.0;0.93;0.0;15.72;7.0;16.65;21.0;6.17;1.33;0.93;21.0;68.0;38.0;0.78;0.0;7.03;15.0;7.82;105.0
"ID6351178";"05/30/2005";"PACK_B";"Female";26.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";14.77;13.05;0.05;1.0;13.0;10.0;12.8;14.22;0.85;24.0;27.87;0.0;11.68;9.72;10.15;11.0;24.0;8.0;18.48;0.0;12.5;43.0;31.55;0.0;6.87;2.08;0.58;1.0;9.0;1.0;3.32;0.0;4.13;10.0;7.45;0.0;35.5;29.82;8.6;7.0;26.0;21.0;33.78;5.38;40.05;53.0;78.82;8.0
"ID6351443";"12/21/2004";"PACK_X";"Female";21.0;"Divorced";"Owner";"University";"Public_Employee";"15_30k";0.1;0.0;0.0;0.0;1.0;0.0;0.1;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6352770";"04/28/2005";"PACK_Z";"Male";24.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";0.15;0.0;0.0;0.0;3.0;0.0;0.15;0.0;0.0;3.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6353060";"07/24/2005";"PACK_Z";"Female";35.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";18.97;28.63;96.67;29.0;39.0;19.0;46.27;55.68;49.2;90.0;151.15;12.0;6.97;7.45;38.5;17.0;21.0;8.0;31.28;20.43;9.47;46.0;61.18;9.0;10.95;4.72;4.52;6.0;29.0;9.0;1.97;9.2;10.33;29.0;21.5;23.0;5.3;0.98;5.5;50.0;27.0;26.0;4.82;0.15;8.17;34.0;13.13;65.0
"ID6353352";"04/15/2006";"PACK_A";"Male";67.0;"Widow";"Other";"Primary_School";"Retired";"15_30k";1.57;5.6;15.63;18.0;4.0;7.0;22.8;0.0;0.0;29.0;22.8;0.0;0.0;2.53;2.92;4.0;0.0;7.0;5.45;0.0;0.0;11.0;5.45;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6355755";"11/30/2005";"PACK_Z";"Male";35.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";12.78;1.87;1.45;3.0;11.0;4.0;1.5;0.0;15.15;19.0;16.65;0.0;4.55;10.17;2.55;2.0;9.0;13.0;6.43;0.32;8.3;29.0;24.27;3.0;1.68;2.7;0.0;0.0;6.0;2.0;0.18;0.0;4.62;8.0;4.8;2.0;6.72;4.4;0.48;1.0;13.0;3.0;1.48;0.67;9.1;19.0;14.72;2.0
"ID6429836";"03/20/2005";"PACK_X";"Male";26.0;"Single";"Owner";"Highschool";"Labourer";"Below_15k";25.45;4.0;20.45;25.0;40.0;5.0;15.13;14.23;20.22;69.0;49.9;1.0;0.65;16.75;0.25;5.0;10.0;9.0;17.65;0.0;0.0;24.0;17.65;0.0;13.48;19.28;1.78;10.0;50.0;18.0;7.07;10.83;4.23;77.0;34.55;1.0;13.6;9.15;10.4;14.0;49.0;25.0;8.35;3.58;3.73;83.0;33.13;4.0
"ID6450199";"11/29/2004";"PACK_A";"Male";20.0;"Married";"Other";"University";"Labourer";"30_60k";24.65;11.82;6.78;14.0;46.0;14.0;16.92;5.93;16.32;74.0;43.25;0.0;5.47;4.05;3.05;6.0;13.0;8.0;6.1;4.05;2.42;26.0;12.57;1.0;11.68;1.08;2.28;4.0;18.0;5.0;10.43;1.5;2.7;27.0;15.05;0.0;22.67;6.67;3.87;9.0;35.0;14.0;27.23;3.45;2.52;53.0;33.2;3.0
"ID6451355";"12/22/2004";"PACK_B";"Female";28.0;"Married";"Owner";"Highschool";"Executive";"30_60k";0.03;0.0;0.0;0.0;1.0;0.0;0.03;0.0;0.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID6451620";"01/03/2005";"PACK_B";"Male";28.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";10.75;4.0;0.0;0.0;10.0;7.0;6.43;2.3;6.02;13.0;14.75;4.0;13.97;21.02;2.28;2.0;13.0;9.0;23.85;0.0;13.42;24.0;37.27;0.0;16.53;3.22;0.0;0.0;14.0;4.0;7.93;0.0;11.82;18.0;19.75;0.0;25.12;7.9;2.72;2.0;21.0;6.0;16.73;0.0;17.58;27.0;34.32;0.0
"ID6452083";"06/14/2005";"PACK_B";"Male";20.0;"Single";"Owner";"Highschool";"Executive";"Over_60k";0.38;0.58;6.65;15.0;1.0;4.0;0.65;2.4;4.57;15.0;7.62;5.0;7.88;23.48;8.6;21.0;18.0;19.0;1.67;6.85;31.45;45.0;39.97;13.0;6.73;5.92;3.4;7.0;19.0;6.0;1.35;2.37;11.52;24.0;14.7;6.0;11.35;6.02;21.8;21.0;23.0;16.0;3.13;5.27;29.07;32.0;36.78;13.0
"ID6452099";"05/16/2005";"PACK_Z";"Male";36.0;"Married";"Family_Member";"Highschool";"Public_Employee";"Below_15k";12.08;4.98;0.62;2.0;21.0;15.0;11.23;3.18;7.27;34.0;21.68;18.0;11.55;8.35;0.35;1.0;24.0;15.0;7.0;2.25;12.0;36.0;21.25;9.0;1.0;3.13;3.08;1.0;3.0;4.0;2.53;0.38;4.3;8.0;7.22;0.0;28.4;19.97;9.05;20.0;55.0;46.0;18.2;0.62;46.58;89.0;65.4;55.0
"ID6452373";"04/22/2005";"PACK_Z";"Male";39.0;"Married";"Owner";"Highschool";"Executive";"30_60k";0.02;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
